,Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,lastTransfer,agentsTransfer
283,30.95.255,0,1,1,437163,626.0,European Paintings,1930.0,Painting,Lucrezia Agliardi Vertova (1490?–1558),,,,,,10808,Artist, ,Giovanni Battista Moroni,"Italian, Albino, no later than 1524–1578 Albino", ,"Moroni, Giovanni Battista",Italian,1524      ,1578      ,,http://vocab.getty.edu/page/ulan/500011118,https://www.wikidata.org/wiki/Q504949,1557,1557,1557,Oil on canvas,36 x 27 in. (91.4 x 68.6 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437163,https://www.wikidata.org/wiki/Q19911825,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467,Collection,Theodore M. Davis
284,13.177,0,0,1,437164,626.0,European Paintings,1913.0,Painting,Bartolomeo Bonghi (died 1584),,,,,,10808,Artist, ,Giovanni Battista Moroni,"Italian, Albino, no later than 1524–1578 Albino", ,"Moroni, Giovanni Battista",Italian,1524      ,1578      ,,http://vocab.getty.edu/page/ulan/500011118,https://www.wikidata.org/wiki/Q504949,shortly after 1553,1553,1559,Oil on canvas,40 x 32 1/4 in. (101.6 x 81.9 cm),"Purchase, Joseph Pulitzer Bequest, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437164,https://www.wikidata.org/wiki/Q20166980,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,Purchase,Joseph Pulitzer
285,30.95.238,0,0,1,437165,,European Paintings,1930.0,Painting,Portrait of a Man,,,,,,10808,Artist, ,Giovanni Battista Moroni,"Italian, Albino, no later than 1524–1578 Albino", ,"Moroni, Giovanni Battista",Italian,1524      ,1578      ,,http://vocab.getty.edu/page/ulan/500011118,https://www.wikidata.org/wiki/Q504949,,1544,1578,Oil on canvas,48 x 40 1/2 in. (121.9 x 102.9 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437165,https://www.wikidata.org/wiki/Q19912769,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Helmets,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300036794,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q173603,Collection,Theodore M. Davis
286,61.43,0,1,1,437195,,European Paintings,1961.0,Painting,Madonna and Child with Saints Jerome and Mary Magdalen,,,,,,16552,Artist, ,Neroccio de' Landi,"Italian, Siena 1447–1500 Siena", ,Neroccio de' Landi,Italian,1447      ,1500      ,,http://vocab.getty.edu/page/ulan/500007415,https://www.wikidata.org/wiki/Q1398270,ca. 1490,1485,1495,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),"Gift of Samuel H. Kress Foundation, 1961",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437195,https://www.wikidata.org/wiki/Q19912258,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Mary Magdalene|Saint Jerome,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000161|http://vocab.getty.edu/page/ulan/500060933,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q63070|https://www.wikidata.org/wiki/Q44248,Gift,Samuel H. Kress Foundation
287,07.24.24,0,0,1,437196,,European Paintings,1907.0,"Painting, recto of a book cover",Saint Michael,,,,,,16552,Artist,Copy after,Neroccio de' Landi,"Italian, before 1907", ,Neroccio de' Landi,Italian,1447      ,1500      ,,http://vocab.getty.edu/page/ulan/500007415,https://www.wikidata.org/wiki/Q1398270,,1467,1907,Tempera on wood,Overall 23 1/2 x 15 1/2 in. (59.7 x 39.4 cm); central field 10 x 5 5/8 in. (25.4 x 14.3 cm),"Gift of Mrs. Ridgely Hunt, in memory of William Cruger Pell, 1907",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437196,https://www.wikidata.org/wiki/Q19913706,,"Metropolitan Museum of Art, New York, NY",Saint Michael|Men|Dragons|Scales, |http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300375726|http://vocab.getty.edu/page/aat/300196293,https://www.wikidata.org/wiki/Q45581|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q7559|https://www.wikidata.org/wiki/Q134566,Gift,Mrs. Ridgely Hunt
288,07.241,0,0,1,437197,,European Paintings,1907.0,Painting,Saint Michael,,,,,,16552,Artist,Copy after,Neroccio de' Landi,"Italian, before 1907", ,Neroccio de' Landi,Italian,1447      ,1500      ,,http://vocab.getty.edu/page/ulan/500007415,https://www.wikidata.org/wiki/Q1398270,,1467,1907,Oil on wood,"Arched top, 19 3/8 x 11 1/2 in. (49.2 x 29.2 cm)","Rogers Fund, 1907",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437197,https://www.wikidata.org/wiki/Q19912584,,"Metropolitan Museum of Art, New York, NY",Men|Saint Michael|Dragons|Scales,http://vocab.getty.edu/page/aat/300025928| |http://vocab.getty.edu/page/aat/300375726|http://vocab.getty.edu/page/aat/300196293,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q45581|https://www.wikidata.org/wiki/Q7559|https://www.wikidata.org/wiki/Q134566,Purchase,Rogers Fund
289,41.190.531,0,0,1,437221,,European Paintings,1941.0,Painting,Saint Paul,,,,,,16216,Artist, ,Niccolò di Buonaccorso,"Italian, active Siena by 1372–died 1388 Siena", ,Niccolò di Buonaccorso,Italian,1372      ,1388      ,,http://vocab.getty.edu/page/ulan/500120787,https://www.wikidata.org/wiki/Q3875919,,1372,1388,"Tempera on wood, gold ground","Overall, with shaped top and engaged frame, 60 x 16 1/2 in. (152.4 x 41.9 cm); painted surface 52 3/8 x 16 1/2 in. (133 x 41.9 cm)","Bequest of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437221,https://www.wikidata.org/wiki/Q19912778,,"Metropolitan Museum of Art, New York, NY",Saint Paul|Men,http://vocab.getty.edu/page/ia/901001058|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q9200|https://www.wikidata.org/wiki/Q8441,Bequest,George Blumenthal
290,23.64,0,0,1,437222,,European Paintings,1923.0,Painting,Saint Ursula and Her Maidens,,,,,,10811,Artist, ,Niccolò di Pietro,"Italian, Venetian, active 1394–1427/30", ,Niccolò di Pietro,Italian,1394      ,1430      ,,http://vocab.getty.edu/page/ulan/500017982,https://www.wikidata.org/wiki/Q4320785,ca. 1410,1405,1415,Tempera and gold on wood,37 x 31 in. (94 x 78.7 cm),"Rogers Fund, 1923",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437222,https://www.wikidata.org/wiki/Q19905214,,"Metropolitan Museum of Art, New York, NY",Women|Saint Ursula,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000051,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q369691,Purchase,Rogers Fund
291,30.95.296,0,1,1,437231,,European Paintings,1930.0,Painting,The Adoration of the Shepherds,,,,,,10787,Artist, ,L'Ortolano (Giovanni Battista Benvenuti),"Italian, Ferrarese, active by 1512–died after 1527", ,"Ortolano, L' (Giovanni Battista Benvenuti)",Italian,1512      ,1527      ,,http://vocab.getty.edu/page/ulan/500026224,https://www.wikidata.org/wiki/Q3356826,,1512,1527,"Oil on canvas, transferred from wood",19 3/8 x 28 3/4 in. (49.2 x 73 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437231,https://www.wikidata.org/wiki/Q19906250,,"Metropolitan Museum of Art, New York, NY",Saint Joseph|Jesus|Shepherds|Adoration of the Shepherds|Virgin Mary,http://vocab.getty.edu/page/ia/901000953|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/aat/300025617|http://vocab.getty.edu/page/ia/901000229|http://vocab.getty.edu/page/ia/901000032,https://www.wikidata.org/wiki/Q128267|https://www.wikidata.org/wiki/Q302|https://www.wikidata.org/wiki/Q1029715|https://www.wikidata.org/wiki/Q81710|https://www.wikidata.org/wiki/Q345,Collection,Theodore M. Davis
292,64.189.3ab,0,0,1,437240,,European Paintings,1964.0,"Painting, diptych","Saint John on Patmos, Madonna and Child Enthroned, and Death of the Virgin; The Crucifixion",,,,,,16219,Artist, ,Pacino di Bonaguida,"Italian, active Florence 1302–ca. 1340", ,Pacino di Bonaguida,Italian,1302      ,1340      ,,http://vocab.getty.edu/page/ulan/500023419,https://www.wikidata.org/wiki/Q3459812,,1303,1320,"Tempera on wood, gold ground",Left wing 24 3/8 x 16 in. (61.9 x 40.6 cm); right wing 24 3/8 x 15 3/4 in. (61.9 x 40 cm),"Gift of Irma N. Straus, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437240,https://www.wikidata.org/wiki/Q20167149,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Crucifixion|Angels|Mary Magdalene|Saint Francis|Saint John the Baptist|Saint Paul|Death of the Virgin,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300404300|http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000161|http://vocab.getty.edu/page/ulan/500349636|http://vocab.getty.edu/page/ia/901001056|http://vocab.getty.edu/page/ia/901001058|http://vocab.getty.edu/page/ia/901000556,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q3235597|https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q63070|https://www.wikidata.org/wiki/Q676555|https://www.wikidata.org/wiki/Q40662|https://www.wikidata.org/wiki/Q9200|https://www.wikidata.org/wiki/Q1245512,Gift,Irma N. Straus
293,56.51,0,0,1,437241,,European Paintings,1956.0,Painting,Portrait of a Young Man,,,,,,21714,Artist, ,Bernardino Detti,"Italian, Pistoia 1498–1571/72 Pistoia", ,"Detti, Bernardino", ,1498      ,1572      ,,,,,1524,1578,Oil on wood,46 1/4 x 30 3/4 in. (117.5 x 78.1 cm),"Gift of Alice Borland Wilson, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437241,https://www.wikidata.org/wiki/Q19913161,,"Metropolitan Museum of Art, New York, NY",Swords|Men|Portraits|Dogs,http://vocab.getty.edu/page/aat/300037048|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q12791|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q144,Gift,Alice Borland Wilson
294,57.170,0,0,1,437242,954.0,European Paintings,1957.0,Painting,The Crucifixion,,,,,,16219,Artist, ,Jacopo Palma the Younger,"Italian, Venice ca. 1548–1628 Venice", ,"Palma, Jacopo, the Younger",Italian,1543      ,1628      ,,http://vocab.getty.edu/page/ulan/500027810,https://www.wikidata.org/wiki/Q651795,,1564,1628,Oil on canvas,85 x 53 1/4 in. (215.9 x 135.3 cm),"Gift of Robert Lehman, 1957",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437242,https://www.wikidata.org/wiki/Q19912904,,"Metropolitan Museum of Art, New York, NY",Crucifixion|Christ|Soldiers|Men|Horses|Virgin Mary,http://vocab.getty.edu/page/aat/300404300|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/aat/300185678|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/ia/901000032,https://www.wikidata.org/wiki/Q3235597|https://www.wikidata.org/wiki/Q642420|https://www.wikidata.org/wiki/Q4991371|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q345,Gift,Robert Lehman
295,1982.60.1,0,0,1,437243,537.0,European Paintings,1982.0,Painting,Saint Romuald,,,,,,19952,Artist, ,Pseudo-Palmeruccio,"Italian, Gubbio, active ca. 1320–60", ,Pseudo-Palmeruccio, ,1320      ,1360      ,,http://vocab.getty.edu/page/ulan/500031452,https://www.wikidata.org/wiki/Q3119489,possibly ca. 1320–30,1320,1330,"Tempera on wood, gold ground","Overall, with engaged frame, 18 1/8 x 10 3/4 in. (46 x 27.3 cm)","The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437243,https://www.wikidata.org/wiki/Q19912905,,"Metropolitan Museum of Art, New York, NY",Books|Saints|Men,http://vocab.getty.edu/page/aat/300028051|http://vocab.getty.edu/page/aat/300150555|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q571|https://www.wikidata.org/wiki/Q43115|https://www.wikidata.org/wiki/Q8441,Collection,The Jack and Belle Linsky Collection
296,52.63.1,0,1,1,437244,620.0,European Paintings,1952.0,Painting,Ancient Rome,,,,,,16219,Artist, ,Giovanni Paolo Panini,"Italian, Piacenza 1691–1765 Rome", ,"Panini, Giovanni Paolo",Italian,1691      ,1765      ,,http://vocab.getty.edu/page/ulan/500018296,https://www.wikidata.org/wiki/Q286670,1757,1757,1757,Oil on canvas,67 3/4 x 90 1/2 in. (172.1 x 229.9 cm),"Gwynne Andrews Fund, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437244,https://www.wikidata.org/wiki/Q14619160,,"Metropolitan Museum of Art, New York, NY",Sculpture|Monuments|Interiors|Men,http://vocab.getty.edu/page/aat/300047090|http://vocab.getty.edu/page/aat/300006958|http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q860861|https://www.wikidata.org/wiki/Q4989906|https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q8441,Purchase,Gwynne Andrews Fund
297,52.63.2,0,1,1,437245,620.0,European Paintings,1952.0,Painting,Modern Rome,,,,,,16219,Artist, ,Giovanni Paolo Panini,"Italian, Piacenza 1691–1765 Rome", ,"Panini, Giovanni Paolo",Italian,1691      ,1765      ,,http://vocab.getty.edu/page/ulan/500018296,https://www.wikidata.org/wiki/Q286670,1757,1757,1757,Oil on canvas,67 3/4 x 91 3/4 in. (172.1 x 233 cm),"Gwynne Andrews Fund, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437245,https://www.wikidata.org/wiki/Q3094651,,"Metropolitan Museum of Art, New York, NY",Sculpture|Men|Painting|Lions,http://vocab.getty.edu/page/aat/300047090|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300054216|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q860861|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q11629|https://www.wikidata.org/wiki/Q140,Purchase,Gwynne Andrews Fund
298,71.31,0,0,1,437246,,European Paintings,1871.0,Painting,"Interior of Saint Peter's, Rome",,,,,,16219,Artist, ,Giovanni Paolo Panini,"Italian, Piacenza 1691–1765 Rome", ,"Panini, Giovanni Paolo",Italian,1691      ,1765      ,,http://vocab.getty.edu/page/ulan/500018296,https://www.wikidata.org/wiki/Q286670,after 1754,1754,1765,Oil on canvas,29 1/8 x 39 1/4 in. (74 x 99.7 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437246,https://www.wikidata.org/wiki/Q19912593,,"Metropolitan Museum of Art, New York, NY",Interiors|Churches|Crowd|Rome,http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300007466| |http://vocab.getty.edu/page/tgn/7000874,https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q16970|https://www.wikidata.org/wiki/Q220|https://www.wikidata.org/wiki/Q13430821,Purchase,
299,41.190.13,0,1,1,437248,624.0,European Paintings,1941.0,Painting,Madonna and Child,,,,,,16187,Artist, ,Paolo di Giovanni Fei,"Italian, San Quirico, active by 1369–died 1411", ,"Fei, Paolo di Giovanni",Italian,1369      ,1411      ,,http://vocab.getty.edu/page/ulan/500013966,https://www.wikidata.org/wiki/Q1361116,1370s,1370,1379,"Tempera on wood, gold ground","Overall, with engaged frame, 34 1/4 x 23 1/4 in. (87 x 59.1 cm); painted surface 27 x 16 7/8 in. (68.6 x 42.9 cm)","Bequest of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437248,https://www.wikidata.org/wiki/Q19905216,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Nursing,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300379905,https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q174876,Bequest,George Blumenthal
300,1971.115.5,0,0,1,437249,,European Paintings,1971.0,Painting,Madonna and Child Enthroned,,,,,,16220,Artist,Workshop of,Paolo Veneziano,"Italian, Venice, active by 1333–died 1358/62", ,Paolo Veneziano,Italian,1333      ,1362      ,,http://vocab.getty.edu/page/ulan/500032292,https://www.wikidata.org/wiki/Q741062,ca. 1350,1345,1355,"Tempera on wood, gold ground","Overall, with shaped top, 32 1/4 x 19 3/4 in. (81.9 x 50.2 cm); painted surface 31 1/2 x 18 3/4 in. (80 x 47.6 cm)","Bequest of Edward Fowles, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437249,https://www.wikidata.org/wiki/Q19905388,,"Metropolitan Museum of Art, New York, NY",Madonna and Child,http://vocab.getty.edu/page/ia/901000052,https://www.wikidata.org/wiki/Q9309699,Bequest,Edward Fowles
301,1982.319,0,1,1,437250,623.0,European Paintings,1982.0,Painting,The Annunciation,,,,,,9655,Artist,Attributed to,Girolamo Mazzola Bedoli,"Italian, Viadana ca. 1505–ca. 1570 Parma", ,"Bedoli, Girolamo Mazzola",Italian,1505      ,1570      ,,http://vocab.getty.edu/page/ulan/500029049,https://www.wikidata.org/wiki/Q1527051,,1523,1540,Oil on wood,33 3/8 x 23 1/8 in. (84.8 x 58.7 cm),"Purchase, Gwynne Andrews Fund, James S. Deely Gift, special funds, and other gifts and bequests, 1982",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437250,https://www.wikidata.org/wiki/Q19911516,,"Metropolitan Museum of Art, New York, NY",Jesus|Annunciation|Angels|Virgin Mary|Doves|Archangel Gabriel,http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/aat/300412102|http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/aat/300250045|http://vocab.getty.edu/page/ia/901000493,https://www.wikidata.org/wiki/Q302|https://www.wikidata.org/wiki/Q154326|https://www.wikidata.org/wiki/Q2984138|https://www.wikidata.org/wiki/Q81989|https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q345,Purchase,"Gwynne Andrews Fund, James S. Deely"
302,25.110.94,0,0,1,437251,,European Paintings,1925.0,Painting,A Mosque,,,,,,10813,Artist, ,Alberto Pasini,"Italian, Busseto 1826–1899 Cavoretto", ,"Pasini, Alberto",Italian,1826      ,1899      ,,http://vocab.getty.edu/page/ulan/500001307,https://www.wikidata.org/wiki/Q2831817,1872,1872,1872,Oil on canvas,35 x 26 1/4 in. (88.9 x 66.7 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437251,https://www.wikidata.org/wiki/Q19913013,,"Metropolitan Museum of Art, New York, NY",Mosques|Horse Riding|Carriages|Orientalist,http://vocab.getty.edu/page/aat/300007544|http://vocab.getty.edu/page/aat/300249313|http://vocab.getty.edu/page/aat/300185335|http://vocab.getty.edu/page/aat/300055784,https://www.wikidata.org/wiki/Q32815|https://www.wikidata.org/wiki/Q179226|https://www.wikidata.org/wiki/Q235356|https://www.wikidata.org/wiki/Q765606,Bequest,Collis P. Huntington
303,08.136.13,0,0,1,437252,,European Paintings,1908.0,Painting,A Mosque,,,,,,10813,Artist, ,Alberto Pasini,"Italian, Busseto 1826–1899 Cavoretto", ,"Pasini, Alberto",Italian,1826      ,1899      ,,http://vocab.getty.edu/page/ulan/500001307,https://www.wikidata.org/wiki/Q2831817,1886,1886,1886,Oil on canvas,14 5/8 x 21 3/4 in. (37.1 x 55.2 cm),"Bequest of Martha T. Fiske Collord, in memory of her first husband, Josiah M. Fiske, 1908",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437252,https://www.wikidata.org/wiki/Q19912588,,"Metropolitan Museum of Art, New York, NY",Mosques|Orientalist|Men|Horses,http://vocab.getty.edu/page/aat/300007544|http://vocab.getty.edu/page/aat/300055784|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q32815|https://www.wikidata.org/wiki/Q765606|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726,Bequest,Martha T. Fiske Collord
